Sender_account,Date,daily_total,daily_count,previous_day_total,change_from_previous_day,alert_type,behavioural_flag
3193577264,2022-10-07,1839.45,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3201382642,2022-10-11,15473.64,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3206452805,2022-10-07,115.55,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3211540762,2022-10-10,4188.76,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3213805967,2022-10-07,14166.37,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3215318479,2022-11-14,2189.20,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3215318479,2022-11-15,2688.73,2,2189.20,499.53,"BEHAVIOURAL CHANGE",NORMAL
3215318479,2022-11-16,3306.94,1,2688.73,618.21,"BEHAVIOURAL CHANGE",NORMAL
3215318479,2022-11-17,2820.06,1,3306.94,-486.88,"BEHAVIOURAL CHANGE",NORMAL
3215318479,2022-11-18,1222.84,1,2820.06,-1597.22,"BEHAVIOURAL CHANGE",NORMAL
3215318479,2022-11-21,2225.11,1,1222.84,1002.27,"BEHAVIOURAL CHANGE",NORMAL
3221380947,2022-10-07,1503.18,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3226909844,2022-11-06,3639.55,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3226909844,2022-11-08,7301.92,1,3639.55,3662.37,"BEHAVIOURAL CHANGE",HIGH
3226909844,2022-11-09,9515.44,1,7301.92,2213.52,"BEHAVIOURAL CHANGE",NORMAL
3226909844,2022-11-10,8554.68,1,9515.44,-960.76,"BEHAVIOURAL CHANGE",NORMAL
3229111081,2022-12-06,29311.03,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3236920559,2022-10-07,678.06,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3238526156,2022-10-07,42350.91,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3239063780,2022-10-07,38.80,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3239063780,2022-12-04,15391.18,1,38.80,15352.38,"BEHAVIOURAL CHANGE",CRITICAL
3239063780,2022-12-05,16074.46,1,15391.18,683.28,"BEHAVIOURAL CHANGE",NORMAL
3239906443,2022-11-10,11166.93,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3239906443,2022-11-18,10570.85,1,11166.93,-596.08,"BEHAVIOURAL CHANGE",NORMAL
3241181026,2022-10-07,1389.33,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3241216466,2022-10-14,3782.50,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3243896688,2022-10-07,20743.84,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3243896688,2022-11-20,8209.99,1,20743.84,-12533.85,"BEHAVIOURAL CHANGE",NORMAL
3243896688,2022-11-22,9130.64,1,8209.99,920.65,"BEHAVIOURAL CHANGE",NORMAL
3244691308,2022-10-07,631.42,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3254068363,2022-10-07,1329.50,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3254720589,2022-10-07,5851.03,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3255044891,2022-10-07,782.24,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3259746649,2022-10-07,276.46,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3260014584,2022-10-07,398.77,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3260527541,2022-10-07,4028.22,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3262475851,2022-10-07,76.89,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3262760251,2022-10-07,82977.14,4,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3266138487,2022-10-07,6463.51,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3267846600,2022-10-08,2688044.64,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3271196078,2022-11-22,5311.36,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3271932481,2022-11-07,141615.72,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3271932481,2022-12-15,315033.80,1,141615.72,173418.08,"BEHAVIOURAL CHANGE",HIGH
3272114985,2022-11-18,3033.51,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3275257189,2022-10-07,421.56,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
327609046,2022-10-07,49680.89,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3279179893,2022-10-07,4886.18,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3282155790,2022-10-07,6156.95,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
328384744,2022-10-07,9455.77,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3286172355,2022-10-07,2724.17,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3293364553,2022-10-07,97.16,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3293686547,2022-10-07,725.32,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3299538255,2022-10-07,423.42,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3299961738,2022-10-07,10926.36,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3300785782,2022-10-07,922.96,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3302760648,2022-11-12,6740.04,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3302760648,2022-12-04,4348.07,1,6740.04,-2391.97,"BEHAVIOURAL CHANGE",NORMAL
330544858,2022-10-07,192.10,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3306225869,2022-10-07,4825.75,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3310157274,2022-10-07,1720.21,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
331330653,2022-11-19,4171.90,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3314596644,2022-10-07,2440.15,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3316762002,2022-11-11,2591.42,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3318565458,2022-10-07,118.16,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3325888911,2022-10-07,5827.84,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3330994745,2022-12-08,59477.81,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3332341727,2022-10-07,1826.90,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
33346270,2022-10-07,11433.35,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3336234389,2022-10-07,23227.08,3,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3338303704,2022-11-18,15481.69,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3342935265,2022-10-12,2243.66,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3345407297,2022-10-07,7901.92,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3352168373,2022-10-07,1072.48,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3353091451,2022-10-07,988.18,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3358870725,2022-10-07,15544.17,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3360176026,2022-10-07,1438.38,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
336186837,2022-10-07,1871.08,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3366160080,2022-10-10,8160.18,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3371937981,2022-11-23,6257.30,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3371937981,2022-11-26,6537.41,1,6257.30,280.11,"BEHAVIOURAL CHANGE",NORMAL
3373148945,2022-10-07,43000.27,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3375998526,2022-10-07,5083.92,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3386219618,2022-10-07,154.71,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3393308952,2022-11-09,4032.49,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3394889318,2022-10-07,7868.97,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3396853729,2022-10-07,51743.53,2,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3400999741,2022-10-07,1374.04,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3405863613,2022-10-20,6246.18,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3407919855,2022-10-07,944.50,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
34088849,2022-10-24,2774.92,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3411478558,2022-10-07,2483.96,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3426609302,2022-10-07,4176.72,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3427594465,2022-10-16,4158.68,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3428098918,2022-10-14,7879.75,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3432179554,2022-10-07,101.46,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3432416988,2022-10-07,6765.74,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3432619033,2022-10-07,14395.38,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3432730035,2022-10-07,799.85,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3440654296,2022-10-07,27926.65,5,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3442075999,2022-10-07,29850.09,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3442706849,2022-10-07,3014.24,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3443340463,2022-10-07,1562.40,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3452368468,2022-10-07,125154.39,10,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3452564030,2022-10-07,2126.67,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3453088802,2022-10-13,11061.00,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3453088802,2022-10-14,14133.39,1,11061.00,3072.39,"BEHAVIOURAL CHANGE",NORMAL
3453088802,2022-10-16,7467.32,1,14133.39,-6666.07,"BEHAVIOURAL CHANGE",NORMAL
3453875036,2022-11-30,8354.06,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3462885128,2022-10-07,1933.78,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3467915237,2022-11-26,30449.24,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
346811235,2022-10-14,3828.70,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3469159594,2022-10-07,2643.79,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3470363208,2022-10-17,3848.66,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
34725151,2022-10-07,231.01,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3480556018,2022-11-13,17688.98,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3480556018,2022-11-15,15468.04,1,17688.98,-2220.94,"BEHAVIOURAL CHANGE",NORMAL
3480556018,2022-11-16,9089.55,1,15468.04,-6378.49,"BEHAVIOURAL CHANGE",NORMAL
3480556018,2022-11-17,7756.54,1,9089.55,-1333.01,"BEHAVIOURAL CHANGE",NORMAL
3480556018,2022-11-23,15895.21,2,7756.54,8138.67,"BEHAVIOURAL CHANGE",HIGH
348203318,2022-11-12,3011.46,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3485414590,2022-10-07,4473.70,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3486760473,2022-10-07,1485.01,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3487894253,2022-10-07,278.59,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3488949353,2022-11-26,4945.38,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3488949353,2022-11-28,4454.60,1,4945.38,-490.78,"BEHAVIOURAL CHANGE",NORMAL
3497124400,2022-10-07,5485.08,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3499302975,2022-10-07,8736.86,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3500660103,2022-10-07,1350.46,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3508358756,2022-11-14,6145.30,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3510078932,2022-10-07,167257.48,21,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3511049612,2022-10-07,3201.90,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3514325613,2022-10-07,677.09,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3518494338,2022-10-24,3130.69,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3520608804,2022-10-07,1568.78,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3523180313,2022-10-07,4734.61,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3524470825,2022-11-09,8150.14,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3526097821,2022-10-07,649.30,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3529676195,2022-10-07,6407.78,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3529992395,2022-10-07,340.26,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
35328673,2022-10-07,652.29,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3538111472,2022-10-07,2014.62,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3544556379,2022-10-07,6861.49,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3544715458,2022-12-14,6977.06,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3548585281,2022-10-07,2495.97,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3549895554,2022-10-07,73226.52,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3553120499,2022-10-07,334.41,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3556481259,2022-10-12,1374.64,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3556481259,2022-10-13,2228.46,1,1374.64,853.82,"BEHAVIOURAL CHANGE",NORMAL
3556481259,2022-10-14,1511.86,1,2228.46,-716.60,"BEHAVIOURAL CHANGE",NORMAL
3556481259,2022-10-17,1827.25,1,1511.86,315.39,"BEHAVIOURAL CHANGE",NORMAL
3556481259,2022-10-18,1536.62,1,1827.25,-290.63,"BEHAVIOURAL CHANGE",NORMAL
3556481259,2022-10-19,3008.55,1,1536.62,1471.93,"BEHAVIOURAL CHANGE",NORMAL
3556481259,2022-10-21,3132.57,1,3008.55,124.02,"BEHAVIOURAL CHANGE",NORMAL
3556481259,2022-11-16,1034.61,1,3132.57,-2097.96,"BEHAVIOURAL CHANGE",NORMAL
3556481259,2022-11-17,2224.02,1,1034.61,1189.41,"BEHAVIOURAL CHANGE",HIGH
3556481259,2022-11-18,1225.09,1,2224.02,-998.93,"BEHAVIOURAL CHANGE",NORMAL
3556481259,2022-11-21,3761.93,1,1225.09,2536.84,"BEHAVIOURAL CHANGE",CRITICAL
3556481259,2022-11-22,1376.49,1,3761.93,-2385.44,"BEHAVIOURAL CHANGE",NORMAL
3556481259,2022-11-23,2727.64,1,1376.49,1351.15,"BEHAVIOURAL CHANGE",NORMAL
3556481259,2022-11-24,1467.31,1,2727.64,-1260.33,"BEHAVIOURAL CHANGE",NORMAL
3556481259,2022-11-25,3633.80,1,1467.31,2166.49,"BEHAVIOURAL CHANGE",HIGH
3556772030,2022-10-07,8647.35,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3557627046,2022-10-29,8176.92,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3559909418,2022-10-07,4922.93,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
3563438570,2022-10-07,482.68,1,NULL,NULL,"BEHAVIOURAL CHANGE",NORMAL
